,publication_date,num_pages,price,الادارة والاعمال,الادب والشعر,التاريخ والجغرافيا,التراجم والسير,التقنية والكمبيوتر,الخيال العلمي,العلوم الاجتماعية والسياسية,العلوم والرياضيات,القانون,القصة والرواية,الكتب الطبية,تطوير الذات,دراسات اسلامية,وصل حديثاً,cover_غلاف مقوى,cover_غلاف مقوى فني,cover_غلاف ورقي,cover_كتاب الكتروني,Language_انجليزي,Language_عربي,Cluster,image_urls,title,author
1388,2023,334,149.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,23,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/2/7/a/a27acb21198c3e114706f4c18f57f535bfa9a47b_626896.jpg",From Data to Profit,‎Vin Vashishta‎
1389,2002,288,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/487635.jpg",Mathematics for Nurses,‎Larry Stephens‎
1390,2018,60,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/2/529605.jpg",‎لماذا الحرب‎,‎ألبرت أنشتاين ‎/‎ سيغموند فرويد‎
1391,1976,124,173.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/d/e/9/d/de9dd7d85649165e8e839460b07a4d942bff759a_9783540076834.jpg",Nilpotent Groups,"Warfield, R.B. Jr."
1392,2011,352,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/8/389946.jpeg",Comprehensive Textbook of Hepatitis B,‎Mammun Al Mahtab‎
1393,2017,480,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/502016.jpg",Doomed City (SF Masterworks),‎Arkady Strugatsky‎
1394,2019,327,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/c/3/c/0c3c2179332e279db23d4ed70c80b8fd22053d58_590928.jpg",‎الفلسفة الاسبانية‎,‎ابراهيم طلب× سلكها‎
1395,2014,326,169.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489138.jpg",Pocket Anatomy and Physiology,‎Shirley Jones‎
1396,2009,864,219.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/413745.jpg",College Algebra,‎John Coburn‎
1397,2023,288,139.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/d/4/b/4d4b18f9653e04dca6e8515fdbcb65ee033a30eb_628425.jpg",In‎-‎Between,‎Hadley Vlahos‎
1398,2020,240,59.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/549680.jpg",Don't Burn This Book - Thinking for Yourself in an Age of Unreason,‎Dave Rubin‎
1399,2011,640,269.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/496817.jpg",Dosage Calculations,‎Amy Pickar Abernethy‎
1400,2015,336,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/f/1/3/5f13a92877fa8a87102dffeff30e2a568882e70e_624199.jpg",A Brief History of Mathematical Thought - Key Concepts and Where They Come from,‎Luke Heaton‎
1401,2016,304,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488156.jpg",Echo,‎Sam Kaddoura‎
1402,2016,238,54.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/c/b/d/1cbd86603d03e29477e2db2912cc93691279a661_JRB5000000552.jpg",استراتيجيَّة التعلُّق,نير إيال وريان هوفر
1403,2006,602,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/2/8/283911.jpg",‎المال والاستثمار في الاسواق المالية‎,‎فهد الحويماني‎
1404,2015,320,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/502027.jpg",Foxglove Summer,‎Ben Aaronovitch‎
1405,2011,292,432.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/3/f/1/8/3f1883ff6f48f1c41be65e53d123b2dde4963876_9781461379836.jpg",Optimization Theory,"Giannessi, Franco"
1406,2022,182,69.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/9/c/3/e/9c3e648c424833986168d0664a7a577093f2dcd2_579906.jpg",Making Numbers Count,‎Chip Heath‎
1407,2021,292,55.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/d/e/c/e/dece9ec529399bfb2cc82afb2e726d70fdde1006_561844.jpg",The Midnight Library,‎Matt Haig‎
1408,2015,304,209.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/510846.jpg",The Washington Manual of Dermatology Diagnostics,‎M. Laurin Council‎
1409,2011,132,245.8002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/5/5/6/2/5562cb11c828a389610b9e38595a5fee5f29c512_9783642727191.jpg",Introduction to Random Processes,"Röthinger, Birgit"
1410,2023,352,89.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/0/a/c/30ac6ca1e9f3da9ff34b506d5de75bb116d66212_619934.jpg",Wager,‎David Grann‎
1411,2014,328,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/457179.jpg",13 Hours - The Inside Account of What Really Happened in Benghazi,‎Mitchell Zuckoff‎
1412,2013,367,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489420.jpg",Medical Microbiology For Nurses (Including,‎Jacob Anthikad‎
1413,2010,146,59.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/414508.jpg",Acid-base,‎Richard Peterson‎
1414,2017,224,99.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/487588.jpg",Pulmonary Pathophysiology,‎John West‎
1415,2017,560,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/1/514527.jpg",‎حضارة العرب‎,‎غوستاف لوبون‎
1416,2019,284,443.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/8/1/2/d/812da329697efae020172b1a783ea64245f01f98_9786138829942.jpg",Applied Statistics,"Hasan, M.K."
1417,2017,367,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489349.jpg",Pract Pediatric Digest,‎A. Parthasarathy‎
1418,2015,367,29.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489409.jpg",Radical English For Nurses 2E,‎Anujeet‎
1419,2012,492,245.8002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/b/8/c/e/b8cef5f0250add0f3c6ac9d0e75a46f204880e32_9783642954887.jpg",The Book of L,"Rozenberg, G."
1420,2017,96,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/489607.jpg",Baby Tips for Dads,‎Simon Brett‎
1421,2014,528,163.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/3/438026.jpg",OCP Upgrade to Oracle Database 12c Exam Guide (Exam 1Z0-060),‎Sam Alapati‎
1422,2010,152,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/6/363684.jpeg",‎الوأد عند العرب بين النصوص والاراء‎,‎محمد العامر الفتحي‎
1423,2020,279,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/548731.jpg",Mrs Hinch: Hinch Yourself Happy - All The Best Cleaning Tips to Shine Your Sink and Soothe Your Soul,‎Staffs of Penguin‎
1424,2015,168,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/5/453699.jpg",‎يوميات مشاغب الجزء الرابع‎,‎ محمد خميس ‎/‎ جمال الشحي‎
1425,2023,216,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/3/0/f/d/30fd39d01b3f4867e1acfa5fb4846c5f11bf9030_644994.jpg",‎رجل المظلة‎,‎فايز القراشي‎
1426,2015,192,335.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/6/7/9/c/679cb9243655f80d8412e978bfaca8a2e7b3e8ea_9783659815249.jpg",The Art and Science of Decision-Making,Munier Nolberto
1427,2019,177,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/4/540414.jpg",‎عن معنى الحياة‎,‎ويل ديورانت‎
1428,2019,288,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/6/2/f/3/62f3749a52976b89c262c3c5ac20103a09867880_593258.jpg",‎نصر حامد أبو زيد‎,‎اليامين بن تومي‎
1429,2024,142,69.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/c/e/d/cced90abe3d2f4f65e3a52f4feaf08786c631439_646218.jpg",‎زمهرير‎,‎سلطان عثمان‎
1430,2016,208,79.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501496.jpg",Positive Thinking,‎Gill Hasson‎
1431,2012,100,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/7/4/2/1/742136c2d494df21c15d6b08b8e3a18885a211c6_9783847349365.jpg",Advanced Mathematics,"Okelo, Benard"
1433,2016,668,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/463312.jpg",‎ابن خلدون الانسان ومنظر الحضارة‎,‎عبدالسلام شدادي‎
1434,2018,399,46.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/2/1/d/8/21d8ceb91c0af3d1c3670f8266ee919e2ad12c25_572992.jpg",‎قصة الصين في 30 عاما‎,‎ليو واي بينغ‎
1435,2023,272,269.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/e/a/e/7/eae7bbcecb7a5433e907018badfa61c170a67d10_624492.jpg",Obstetric Anesthesia,‎Philip Hess‎
1436,1998,454,33.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/1/3/132169.jpg",Brain Longevity,‎Dharma Singh Khalsa‎
1437,2017,210,149.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,20,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/9/499181.jpg",Demystifying Big Data and Machine Learning for Healthcare,‎Prashant Natarajan‎
1438,2007,432,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/3/1/317759.jpg",Love in a Torn Land,‎Jean Sasson‎
1439,2024,348,209.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/6/a/2/46a22cad2bf60f240f46fe5980018050a1262d4e_634977.jpg",CompTIA Security+ Practice Tests,‎David Seidl‎
1440,2019,367,49.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/3/537984.jpg",Stranger Things: Suspicious Minds,‎Gwenda Bond‎
1441,2022,200,49.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,24,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/2/2/0/5220f7dc69f64ed3685dc6e13badbaa4119971fa_582835.jpg",Michelle Obama in Her Own Words,‎Marta Evans‎
1442,2001,367,19.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/486208.jpg",A Scanner Darkly (SF Masterworks),‎Philip Dick‎
1443,2024,484,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/4/2/a/f/42af1a9961da96e0790bccb07216936cf9a6bb46_644725.jpg",‎جمنون‎,‎ناديا الشهري‎
1444,2012,136,229.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/6/0/3/3/603323073aabfcd6457e7c22e5eec07e8bf39061_9783659136337.jpg",Distributed Systems,"Ouzahra, Mohamed"
1446,2016,367,34.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/6/460417.jpg",‎مجلة فوربس انجليزي العدد 46‎,‎ مجلة فوربس‎
1447,2024,1408,409.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/c/e/e/5/cee5e8927705a33ab87288223ec8f78b56d02f13_643796.jpg",BNF for Children: September ‎2024 -‎25,‎Staffs of Paediatric Formulary Committee‎
1448,2022,288,129.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/7/c/6/7/7c671902b67bf8d16ba3411224c8230f68087973_585146.jpg",Microsoft Excel Power Piviot & Power Query for Dummies,‎Michael Alexander‎
1449,2012,308,475.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/ingram/b/8/6/8/b86811b6222d21f3c1bed3b9b93187896cf3618b_9783034896894.jpg",Numerical Solution of the Incompressible Navier-Stokes Equations,"Quartapelle, L."
1450,2023,148,29.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/0/0/e/9/00e9fba8df15671d622385c6d7cd7ef77042ec4b_623441.jpg",‎هارون الرشيد‎,‎عبدالله فلبي‎
1451,2016,220,149.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/501148.jpg",Recent Advances in Endocrinology & Diabetes,‎Amir Sam‎
1452,1995,784,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/1/1/111527.jpg",Long Walk to Freedom,‎Nelson Mandela‎
1453,2015,367,34.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/4/446285.jpg",‎مجلة فوربس عربى عدد 51‎,‎فوربس الشرق الاوسط‎
1454,2020,384,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/557063.jpg",Adobe Illustrator CC,‎David Karlins‎
1455,2014,380,55.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,16,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/1/419942.jpg",Give And Take,‎Adam Grant‎
1456,2023,447,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/1/4/0/9/14095ce4db667cfc497bdcd38949b4ad8ea488b4_625976.jpg",‎نار الحماسة‎,‎خالد سعود الحربي‎
1457,2017,140,189.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/4/8/488009.jpg",Dental Office Medical,‎Timothy Meiller‎
1458,2017,288,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/562064.jpg",Pandemic - Tracking Contagions,‎Sonia Shah‎
1459,2024,257,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/5/7/9/6/5796a0220f15d6ed41e38acc6b4c5b89490366f9_645239.jpg",‎أوسترال‎,‎كارلوس فونسيكا‎
1460,2017,1350,69.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1images/5/0/500078.jpg",2018 Nurse's Drug Handbook,‎Staffs of Jones & Bartlett‎
1461,2020,60,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/m1/delta/563447.jpg",‎المفتاح في علم المنطق‎,‎أدهم العاسمي‎
1462,2021,138,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,"https://www.jarir.com/cdn-cgi/image/fit=contain,width=54,height=auto,quality=100,metadata=none/https://ak-asset.jarir.com/akeneo-prod/asset/a/2/e/3/a2e38e9ffae1e322b4239957422e59ed344c46b1_580298.jpg",Future of Medicine,‎James Temperton‎
